House_Size,Num_Bedrooms,Num_Bathrooms,Location,Year_Built,Garage,Price
1001.1187063626394,5,2,Rural,1959,Yes,250316.28899443953
1909.4715518759315,1,2,Urban,1986,No,46107.1906264837
1423.4317972309989,3,1,Suburban,1952,Yes,235904.1948119839
1121.498900780232,1,2,Rural,2006,No,151153.1447205974
954.1134374197986,5,2,Suburban,1958,No,267904.0237298723
1977.82169810527,4,1,Suburban,1954,Yes,348153.4891033388
1396.1866472099832,1,3,Suburban,1992,No,250854.175623374
699.4708952506521,1,1,Rural,1987,Yes,199120.7907667205
995.9802141927981,2,1,Suburban,1989,No,188437.4124651479
1995.1840253295475,3,1,Urban,1958,Yes,165937.43997589214
1396.4749003458658,1,1,Rural,1974,No,212104.60154812463
1729.2774636068998,3,3,Rural,1987,Yes,137665.70871099556
1182.4374271117326,3,1,Rural,2012,Yes,214503.9012840364
1298.9491129526032,4,2,Suburban,2004,No,53575.262619966175
1345.4886022400005,5,2,Urban,1960,Yes,406072.3642951895
1824.4528106866494,4,3,Rural,1990,No,246426.0049791091
1489.3860712032313,1,3,Suburban,1952,No,299672.6838131602
2018.823003374102,5,1,Suburban,2010,Yes,317327.5743438644
1997.2592813894853,2,3,Rural,1966,Yes,183106.63298709405
1400.5198398874763,5,3,Urban,2009,No,259840.56557355585
2005.3727402481481,2,1,Urban,1971,No,174536.06975821487
2148.778966195446,1,2,Rural,2018,Yes,179270.4735539324
2192.447505290803,4,3,Rural,1994,No,129726.50965026241
1093.2983715401379,5,3,Urban,1960,Yes,239639.5522172013
751.5251509806573,3,3,Rural,1962,No,271188.27748593816
2269.1232350008304,4,1,Urban,1981,Yes,284504.4847586177
1295.915374773896,5,2,Urban,2016,No,274119.2392228574
1375.5263488838566,1,3,Suburban,1967,Yes,361954.06947591674
1560.125332996203,2,2,Rural,1977,Yes,200842.64391296395
1783.4649894328804,4,1,Urban,1950,Yes,260330.34291024966
1148.8784794776257,4,2,Urban,1951,Yes,297266.9576411345
1432.736524140675,2,2,Urban,2001,Yes,100041.64034534564
641.3794546872308,3,3,Rural,1958,Yes,171827.56378441607
1461.1785985180716,1,1,Urban,1989,No,238186.4583882392
2238.992268576985,1,1,Rural,2012,Yes,183757.39328757787
1905.0580006197724,1,1,Urban,1965,No,250131.78827677196
1222.491124747322,3,2,Suburban,1997,No,243268.27185859912
1758.4364572504592,5,2,Rural,1992,No,162701.10634859037
1240.5551735442052,4,3,Urban,1967,Yes,403212.53555350046
1771.8107687190125,3,1,Urban,1990,No,159171.5800034214
1491.3970811193983,4,1,Urban,1959,No,155461.77060937756
1092.1181004621067,5,1,Rural,1977,No,140819.27787920757
1768.8632757731382,4,1,Urban,1957,No,240471.9157911893
1927.553081395776,4,1,Suburban,2009,No,161303.4867219326
1891.1195895114683,3,3,Suburban,2010,No,260713.68616484565
911.6122448899192,4,2,Suburban,2003,No,294703.9356181904
1493.7642200686942,4,1,Rural,1995,Yes,250555.12509916746
1575.3973340091345,5,2,Urban,2014,No,323028.9184874396
2342.75451790277,2,2,Rural,1977,No,334277.7142556688
1529.9479222270336,2,2,Rural,2019,Yes,285184.6548818931
821.8158934113854,1,1,Urban,1967,No,357322.8399387911
1969.4482247304313,3,2,Rural,1994,No,80025.74894376853
1280.5936343220508,1,3,Urban,2017,No,214516.50095018887
2036.5293204353902,2,1,Suburban,2020,No,309693.2015279482
1057.6669536155944,5,1,Rural,2019,Yes,65869.74547254914
1769.3238386003077,4,2,Suburban,1997,No,338068.37523945107
1183.6402506550678,4,3,Rural,1977,No,242124.05080380943
1419.6890476081226,4,3,Rural,1981,Yes,88471.29303178361
1961.9027591921686,3,3,Rural,1982,Yes,324809.3748405286
1460.2085742542977,2,2,Rural,1969,No,255729.3266585772
1256.8276553674045,4,1,Urban,1973,Yes,92945.48786172936
1283.3967464927714,5,3,Suburban,2016,Yes,207902.00970053722
1502.5968668896583,2,3,Rural,1990,No,-9781.123239804554
2403.753273676247,5,1,Suburban,1964,Yes,207800.33369284114
1283.6011639007318,3,1,Suburban,1974,Yes,176333.17969728634
2426.5144350269316,1,2,Urban,1974,No,231673.39130831216
2272.9084973146273,1,3,Suburban,1995,Yes,191893.40655493498
2358.1926346071223,4,3,Urban,1998,Yes,127526.20091458129
964.8401967105756,1,3,Suburban,2016,Yes,248514.68849746024
2919.404786016663,2,3,Rural,1989,Yes,363183.37100515957
802.6356483684651,5,3,Rural,1972,No,254431.0016133447
876.5329229622827,3,2,Rural,1986,Yes,201769.04351185408
917.2152393192893,2,3,Rural,1993,No,186353.77830301417
1503.134967967642,5,1,Suburban,1961,Yes,-16449.847678875347
628.7794916966203,1,2,Urban,1989,Yes,129316.76338081753
1699.5125394255217,1,1,Rural,2022,No,301186.72517323593
1642.4514727130108,5,3,Suburban,1951,Yes,344107.14637456264
1474.915272821461,5,3,Rural,1972,No,126596.87995607153
1091.4449544562926,4,2,Suburban,2020,No,150748.06493447622
1359.088068333207,1,2,Urban,1957,No,149261.17605660763
1776.680816129277,5,2,Urban,1951,Yes,250891.63949114544
1800.9526057368803,5,1,Rural,1950,No,169621.82564615217
1972.8487053056028,3,1,Suburban,1968,No,178064.843066402
1568.0350262554425,5,3,Rural,1965,Yes,201917.59767176275
1682.0910768604053,1,2,Rural,1953,No,88572.33119540117
1071.5381699947789,3,3,Rural,1956,Yes,156060.6539482307
1145.5894833848058,1,3,Urban,1971,Yes,141891.3252199313
883.1145761709796,1,1,Rural,1972,No,203979.45955441231
737.5676081814515,2,3,Suburban,1970,Yes,267415.14269485127
836.4740089833026,2,2,Suburban,1996,No,171958.18864057673
1044.9949399783682,3,1,Rural,2003,Yes,201761.80339927058
1757.186068453855,5,1,Suburban,1955,Yes,341113.8082187715
1812.1454227772222,4,1,Suburban,1968,Yes,285641.09166261385
1637.4517694989331,1,3,Urban,1959,No,232404.6177634284
1389.4200543899644,3,2,Urban,1959,Yes,284185.413508969
1306.7333896139014,5,2,Suburban,1988,No,115244.38597468914
1369.9946059401007,3,2,Urban,1991,No,202808.73974186086
1832.1360517226856,4,1,Urban,2021,No,213894.44478709844
2650.502085713991,3,3,Urban,1953,No,85344.84432883655
1211.3635080711808,5,2,Suburban,1983,No,135364.2387141736
1240.137801968344,5,2,Rural,1973,No,262450.8402800398
1336.556718499994,3,2,Urban,2007,Yes,315482.3848961476
2161.9672229119906,5,3,Suburban,2002,Yes,233144.49827347003
916.9762840009979,3,3,Suburban,2012,No,134171.86472548608
2108.8059513582625,3,3,Suburban,2022,Yes,335176.8357688273
1649.6424620159642,1,3,Suburban,2007,Yes,194726.66607071532
1987.0675972248293,4,3,Suburban,2000,Yes,253401.0572018368
2426.223305388321,4,1,Urban,1995,Yes,187663.71837121926
540.4047249462499,2,2,Urban,1973,Yes,313961.80439227715
810.1457517547283,3,1,Urban,1983,Yes,6665.929651493294
1113.5635487959273,2,2,Rural,1960,Yes,238046.6622890923
732.3136102823787,3,1,Urban,2014,No,209555.4081631774
974.147096988889,1,1,Suburban,2014,Yes,398272.0560865924
1460.9824254389102,2,2,Suburban,2000,Yes,104548.21006434262
854.8957214217605,5,3,Rural,1989,No,300702.0601334004
1364.760590336897,4,1,Urban,1999,Yes,256241.4701052211
1549.8391188377027,5,2,Urban,1959,No,336381.9431964793
1670.7250454873783,2,2,Suburban,1995,No,312185.79482745845
1900.228245587207,5,3,Urban,2009,No,276490.4123130808
1344.211041628862,1,1,Rural,1955,No,200763.11118889574
2029.119181089877,4,1,Urban,2000,Yes,254422.97882971104
1698.3178987768622,2,2,Suburban,2004,Yes,302275.0199576335
2389.651133333661,5,2,Urban,1956,Yes,285564.4686098618
1476.2283436256812,5,1,Urban,1954,Yes,160313.92138636817
1734.2397120727169,3,2,Rural,1983,No,230419.46258282452
1502.9432550812326,5,2,Suburban,2022,No,257043.9656888573
1308.814258735183,1,1,Suburban,2010,No,109079.2713901297
1779.9991363123593,5,1,Suburban,2021,Yes,40896.50682935241
2213.238212711714,2,3,Urban,1970,Yes,245494.2230971407
1890.6735756361795,5,1,Rural,1973,No,119583.25085910418
1115.360890205894,2,1,Suburban,1957,Yes,280492.7252858405
1471.3753695475893,1,1,Rural,1977,Yes,280970.471738455
1469.6042049921612,4,3,Suburban,1964,No,198582.74341837913
2171.804999689173,1,1,Suburban,1959,Yes,187609.6979250106
1189.812535368601,4,2,Urban,1962,Yes,269359.4662670338
1286.0203738281125,5,1,Rural,1997,Yes,261177.91667782032
1732.7969200842008,4,3,Urban,2013,Yes,226461.948965677
1368.5883227038235,4,1,Suburban,1966,No,180829.65253872413
1231.2694731042166,3,3,Rural,2012,Yes,155262.03631582775
1307.2973982126452,2,3,Rural,2010,Yes,288919.41694751946
1745.3934448720042,5,1,Suburban,1957,Yes,227978.44113411562
1436.692480387947,4,2,Rural,1972,Yes,-4432.802437898616
1025.3887799240674,4,3,Rural,1955,Yes,297013.2974773843
3296.3357096867276,1,2,Suburban,2008,No,244973.49344040253
1258.8543646977419,1,3,Rural,1982,Yes,206432.1868869282
2323.4145636963844,3,2,Rural,1994,Yes,208611.3861521448
1608.6507189074773,3,3,Rural,2014,Yes,170321.85036478515
1421.062404325835,3,1,Suburban,2016,Yes,239082.72265021453
2045.467451643633,5,3,Suburban,1951,Yes,393269.02787208045
1458.0996559615328,3,3,Urban,1963,Yes,40806.18640418688
1573.5557284634174,5,2,Urban,1993,No,21428.952331765526
894.9569973971205,3,2,Suburban,1954,Yes,152269.45494938502
1783.6637644194736,2,3,Rural,1997,Yes,40190.937484712835
1093.776923250342,2,3,Rural,1997,No,-1375.468618662504
1338.1078456719401,2,1,Urban,1984,No,141677.29967817594
1568.5450309760229,3,2,Suburban,1999,Yes,173062.8474975537
1421.7727866389057,4,3,Urban,2009,No,144368.09659579807
1149.8139630772582,5,1,Suburban,1953,No,183270.8246528811
551.777797927263,4,3,Suburban,1968,No,69139.24138084457
1467.4301844255929,2,3,Urban,2007,No,149243.8702226265
2018.1843559501197,3,2,Suburban,2009,No,180144.0443097537
1669.3332819183565,4,2,Urban,1995,Yes,245200.20220168523
2401.258010094931,1,2,Urban,2004,Yes,281899.18334410555
1887.1715885023668,3,3,Rural,1972,Yes,180467.0405359833
2752.287119198845,2,1,Urban,1970,No,121374.84258568677
1800.7081887050285,5,1,Suburban,2023,Yes,329747.7237676153
1395.1955799089487,5,1,Urban,1981,No,253865.24990176904
1082.937404960144,4,3,Suburban,1989,No,265078.0288026163
1307.293479800745,1,2,Rural,1965,Yes,372938.7902827072
1110.2750652456061,3,3,Suburban,1995,No,265443.1694813848
1009.6320168325667,4,1,Rural,1971,Yes,284757.1803948048
1622.0800233342163,2,3,Suburban,2000,No,375503.61867487786
1617.6191740209479,3,3,Rural,2016,Yes,273686.0179971832
1720.5575122297705,2,2,Rural,2001,Yes,85693.54931141014
985.302095760622,2,2,Rural,2014,No,264990.0872930139
1523.1206413179289,3,1,Rural,2012,Yes,111492.2977965597
1308.8187367218848,1,2,Rural,1959,Yes,57811.7093660761
1413.0880992321042,5,2,Urban,2004,No,168327.93462196956
1490.426875781249,3,2,Urban,1970,Yes,219303.9641706355
2246.5695573842404,3,1,Suburban,1957,No,314974.7792325484
1081.5770756994266,2,2,Urban,1960,No,157955.18974557114
1579.9878210903555,4,3,Suburban,1973,Yes,145465.01208474848
1021.2575237694068,1,2,Rural,1952,Yes,240946.38136643602
1306.6951284510506,2,3,Rural,1997,Yes,73712.64107377412
1582.298997574093,2,1,Urban,2019,No,263231.9451910156
1608.9876246952495,4,2,Suburban,1997,Yes,340516.602626947
1892.7660489367347,3,1,Rural,1999,Yes,124368.79303423286
1614.0948841815289,1,2,Urban,2018,Yes,188039.77688524497
1587.0786080528228,5,1,Rural,2023,No,297509.30577597494
2191.5141232562264,2,1,Suburban,2002,Yes,216126.97312529807
1493.3962078295192,3,3,Rural,1967,No,270808.68472101836
1412.4841345513946,1,3,Urban,2016,Yes,162625.15689034367
878.5737940422559,4,3,Rural,2009,Yes,269727.0762793026
943.7810209958158,4,3,Rural,1971,No,264466.7476512951
1429.2994843662548,5,2,Rural,1991,No,236972.7196145206
2221.3752577298305,1,2,Urban,2019,Yes,271060.89197745814
1716.1048400065965,4,2,Rural,2014,Yes,139985.13836366872
1151.474902411458,5,1,Rural,1965,Yes,196606.8209539657
795.1390714573768,5,2,Rural,2023,Yes,234752.16651104504
615.6501036171787,4,1,Rural,2020,Yes,218972.24974634714
2025.1638642208568,2,1,Rural,2009,No,190459.51095073216
1951.4241781602445,2,2,Urban,1974,Yes,187071.87873580508
1891.8660344642008,3,3,Suburban,1991,Yes,259957.22422808604
945.1833744299732,5,3,Rural,2022,Yes,270564.5782504268
690.6360032219912,4,2,Rural,1998,Yes,184794.19366710866
1035.461584096544,3,1,Suburban,1964,Yes,208683.31542504675
1385.1171036856308,3,2,Suburban,1989,No,214091.53847574236
1542.379699609982,1,3,Urban,1979,Yes,193269.25604696418
827.970543269426,1,1,Rural,1983,Yes,200684.06861603228
838.1281371058287,1,1,Suburban,2014,Yes,185101.73621132295
772.1576547218764,2,3,Rural,1987,No,164583.6277658296
924.38823434864,4,3,Rural,1992,No,101388.50391361609
1129.6274505465558,1,3,Suburban,2001,No,216501.1138860808
1282.5304919506189,4,2,Rural,1968,No,286958.32573940186
1375.8508929006543,5,1,Rural,1958,Yes,82233.30835691211
2087.7937593883307,2,1,Rural,1986,Yes,220890.56713208498
1586.9517295346486,2,1,Suburban,2003,Yes,177823.98745174674
1955.5185950432283,1,2,Urban,1985,Yes,341291.24400063255
2227.1131354881927,2,3,Suburban,2008,Yes,293737.8018402575
1728.201393876007,2,1,Suburban,1955,Yes,211580.70030338052
1566.6767209934226,5,3,Urban,1972,Yes,181670.16003496147
2134.206642760456,2,2,Suburban,1988,No,157748.1581301142
1527.7325995256558,2,3,Suburban,2017,Yes,301056.7492387451
2514.112818031706,4,3,Suburban,1966,No,241589.77011302309
2022.4743141527088,3,3,Suburban,1960,No,257541.12725334728
1597.605770140639,4,2,Rural,2020,Yes,137149.36995628042
1663.6683657697047,5,2,Suburban,2004,No,123504.64810315856
2378.6436112447977,2,1,Urban,1988,No,186136.08036171916
1341.170421286024,2,2,Rural,2011,No,66557.51859244227
1421.6262403343417,1,2,Urban,1968,Yes,250191.7625648956
720.4901503491179,5,2,Suburban,2007,No,133738.48480089917
1915.5062539032083,5,1,Suburban,1997,No,309990.1215812932
1990.3580964263376,4,2,Rural,2014,Yes,214205.06607069256
1680.7942034609348,5,1,Rural,2013,Yes,193469.880444931
998.9481359386066,4,1,Rural,1964,Yes,181471.9293653109
1828.4203303670579,2,3,Rural,1996,No,153396.9546097077
1791.3331628354201,2,1,Rural,2020,No,132667.8256264538
1888.0284568780583,5,3,Suburban,1998,No,275313.2055413207
1672.2690429584486,2,1,Urban,1984,Yes,265771.998316936
1671.8518153680898,5,1,Rural,2020,No,65230.942227958556
606.1594752355355,4,2,Rural,1967,No,203272.3913862536
1802.7290854723972,2,2,Suburban,2003,No,340293.41770411225
1642.567271490339,4,3,Suburban,1970,No,277463.3781231981
1378.142897039037,5,3,Suburban,1969,No,58963.803926557855
538.0649792358088,2,3,Urban,1954,Yes,290865.2169844257
713.8056765465128,1,1,Rural,1971,No,152768.43473303935
2165.9396421260203,2,1,Rural,1985,Yes,195898.2883252292
1395.4932145025227,4,2,Rural,1972,Yes,195380.5386915877
1627.0261723868089,5,2,Rural,1973,Yes,193790.88688534865
1457.79041713727,1,3,Suburban,1986,Yes,369858.2479128464
1753.2255182102551,3,3,Urban,1952,No,142931.49818570845
2186.6799996858385,3,3,Rural,2019,Yes,122035.39537511008
1193.1661527244366,5,2,Suburban,1970,No,101387.35573508269
1639.9569788604956,1,1,Rural,2004,Yes,194270.61290149245
1725.9844130775696,4,2,Suburban,1996,Yes,202236.45336786957
1597.0622347358849,1,2,Suburban,1951,No,86733.69859931264
1015.8839290053467,3,3,Urban,2021,Yes,205857.89343514803
1483.0948250446947,3,3,Suburban,2004,Yes,274051.602496728
1482.7433566261116,1,1,Urban,1980,Yes,249829.1567923307
945.8427309660533,1,1,Suburban,2020,No,329386.5547346093
1854.9776988151032,4,3,Urban,2001,No,261437.06194324614
1742.426525315359,5,2,Urban,2003,No,259960.5177935306
1181.4429704693591,2,1,Suburban,1968,No,140087.31873601634
1922.5502543417138,1,3,Urban,1950,Yes,200374.86160441703
1791.789976956913,1,1,Suburban,2022,Yes,254045.01769955523
517.2225557513975,5,2,Rural,1971,No,191002.77690838705
2170.525304178938,4,1,Urban,1971,Yes,259168.31846173393
2103.0471061509434,2,2,Urban,2010,No,129774.9333927298
2314.328236800318,2,3,Suburban,1988,Yes,328167.6694458965
1347.3725185891556,4,1,Suburban,1971,Yes,385645.5660122296
1015.6008313056416,2,3,Urban,1950,No,140366.93233332428
816.2461176439983,4,3,Suburban,1965,No,182396.80954498056
2222.588311336114,5,3,Urban,1995,No,138058.99381544907
1082.700707248735,4,1,Suburban,1984,No,202470.02263702409
1395.8299281471845,5,1,Suburban,1991,No,180564.66751406554
1528.8602362609188,4,1,Suburban,1959,Yes,251269.33454640093
891.2846948238607,2,3,Urban,1960,No,217271.59599150307
1308.6368740703967,3,2,Rural,1962,Yes,124225.27412949997
1314.2518618865895,4,1,Suburban,1951,Yes,183371.83373352225
2056.676145502081,5,1,Rural,2008,Yes,257754.9386663101
1531.6622158491296,2,3,Suburban,1996,No,311796.6628206378
1477.1355194481778,1,1,Suburban,1966,Yes,188361.42650498744
1620.8084807559192,1,1,Rural,2017,Yes,328113.6260222097
1452.8224014847895,4,2,Rural,2009,No,101092.6381930993
2546.800105099961,2,1,Urban,2010,Yes,368445.5518619645
1199.118381698827,3,1,Suburban,2003,No,354307.0631354398
1209.898892506987,2,3,Rural,1992,Yes,173816.42542446763
2434.740270693585,5,3,Rural,2000,Yes,179852.7669303356
1430.9756547683876,5,1,Rural,1981,Yes,5088.354225530842
858.596416128368,3,1,Urban,1967,Yes,283915.90309885965
1475.8979039610697,4,3,Urban,2012,Yes,166926.56491809108
1409.8768187073347,1,2,Suburban,1965,Yes,252067.94117835708
1401.5708618810893,3,1,Suburban,1971,Yes,200681.8415018747
1415.0469541169243,5,2,Suburban,1960,No,28541.631386483437
1849.0238896982,3,1,Suburban,1980,Yes,133918.95308318106
1707.093631588375,5,2,Urban,1996,Yes,231226.59657971992
517.6428399060543,3,1,Suburban,1973,Yes,102736.89762526714
1351.192017731192,4,3,Suburban,2017,No,124360.25354850684
1485.6713148026693,5,1,Suburban,1967,Yes,162804.163215946
2016.922989789825,2,1,Rural,2021,No,197719.35795649973
2496.848761886936,5,3,Rural,1980,Yes,275209.9451387547
545.403416556484,3,3,Suburban,2006,Yes,284989.24889852933
885.7689455208606,2,3,Rural,2016,No,123476.40519258672
861.4307582694892,1,3,Urban,2006,No,243110.2835097871
438.4222333082928,1,3,Urban,2009,No,263651.930750828
1353.7858767081957,5,1,Suburban,1994,No,306684.67426989164
1542.2223154420876,4,3,Suburban,2005,No,158748.6177454796
1296.2573584701124,2,1,Urban,1999,Yes,286947.25158633915
953.9102852506771,1,1,Urban,1963,Yes,328715.8185037725
1810.1816785673068,4,2,Urban,1988,No,280931.53734317585
740.7908365182673,4,1,Suburban,1960,Yes,226628.77582610963
1931.6355165765135,3,3,Rural,2005,No,208687.78047477617
1107.90101575826,5,1,Suburban,1968,Yes,136657.8115743891
1535.395992540786,4,3,Rural,1984,Yes,108524.09575708168
875.7872646465545,5,3,Rural,2014,No,266712.4769325256
1099.2968291187074,4,2,Suburban,1994,No,170683.06036443487
965.4642591887662,3,3,Suburban,1980,No,150826.7449375646
1109.6941924424004,3,3,Suburban,1993,No,308663.8359733878
850.7847889267691,3,2,Urban,1984,No,225694.8834475219
1187.8369829921537,1,2,Suburban,1998,No,135626.9126097478
1156.1280862625508,2,2,Rural,1970,No,178996.5096415855
2260.5557627298144,5,3,Suburban,1963,No,195514.81650685187
1709.2485042974047,3,3,Rural,1959,No,324378.7299361707
2085.9388891695385,3,2,Suburban,1983,Yes,154596.75091204897
1253.2277008466845,4,2,Suburban,2018,No,327895.1241082117
2318.7790254635797,5,1,Urban,1955,No,330828.87239965005
1667.2426944254196,5,3,Urban,1994,No,195866.75451767212
1264.262592482734,4,1,Rural,2018,No,260337.86803062068
1096.357331303035,5,3,Suburban,2001,Yes,365858.86238940293
717.6061298121655,4,1,Rural,1991,No,131750.60680709162
1192.0215494314025,5,3,Suburban,1972,Yes,141449.60784564854
1629.1037824308648,2,1,Urban,1966,No,198291.3057924545
2288.8613817120413,3,1,Urban,1979,Yes,84501.17179027078
1228.5946831053334,1,2,Rural,1970,Yes,212551.45638371498
1412.5188766908736,5,3,Urban,1955,Yes,-38761.500887186965
1846.9467486436229,5,1,Rural,2022,Yes,270927.2943216192
2069.2565552895094,1,3,Rural,1959,Yes,265927.4539680542
1166.34663630642,2,2,Urban,1966,Yes,275554.5058907122
630.6221679754616,3,2,Rural,1981,No,197021.41438332337
1355.8956960838188,5,3,Urban,1966,No,301341.7334001594
1917.53142204286,5,3,Suburban,1969,No,417132.5514004887
1514.6561959550856,2,3,Rural,2005,No,169926.21154541668
981.9041176511196,2,3,Suburban,1977,Yes,314250.93936363264
1905.6994779319352,2,1,Urban,1974,Yes,296720.40794992715
1640.7396057880276,3,2,Rural,1950,Yes,138543.40121049547
1153.0121789832597,4,1,Suburban,1974,No,77141.16625797581
1135.3941250758576,2,1,Urban,1999,Yes,89408.71889058745
1463.6193423731936,3,2,Urban,1989,Yes,286376.3223892738
1833.4944639239068,2,2,Suburban,1974,No,124079.8268057904
905.3525645081719,3,1,Rural,1970,No,134260.2387198155
832.0105759396836,1,1,Rural,1962,No,116580.37371017094
1568.4098704257103,3,3,Suburban,1987,Yes,149273.39130264646
1731.2532586269833,4,1,Urban,1982,No,227859.40583210744
1595.5893762742985,2,2,Rural,1984,Yes,65325.723622974125
1155.8460533841471,4,3,Urban,1965,No,110362.22856780543
1322.0264372257902,5,3,Urban,2002,Yes,235992.6056104779
1789.582550008013,2,3,Rural,1991,No,268012.5504007937
1089.9154018011197,5,3,Suburban,1951,Yes,183598.814088016
2074.515868954336,2,3,Rural,1964,No,307637.4453220014
2342.0071995829235,4,3,Urban,2010,Yes,252847.4810289138
1329.3736732373409,2,1,Rural,1986,No,133013.16116500576
1138.4784879302742,1,3,Suburban,1986,No,271273.78569652495
1957.2784205246571,4,2,Suburban,2000,Yes,197205.31491481277
1695.6970037594338,5,1,Rural,1951,No,29321.824675753625
680.0030732690689,5,1,Rural,2009,Yes,129226.24838551172
1105.776687397888,5,1,Rural,1957,No,129302.99332258641
1673.8509840991205,5,1,Urban,1982,No,219945.4306849318
1490.6504328969277,5,2,Suburban,2006,Yes,274686.2974783862
1345.895740416573,5,1,Urban,1963,Yes,308209.8304410286
947.4741281577737,1,2,Urban,1974,No,149380.69900638296
1596.5462644498414,2,1,Suburban,1960,No,258051.51355469303
1570.5132288984596,5,2,Rural,2006,No,173602.94980527263
1591.8762894635584,4,1,Suburban,2022,No,253407.87457340106
941.5313537416949,2,2,Suburban,2011,No,55526.98571475732
1529.4051069465447,4,3,Suburban,2007,No,135985.20760302292
1412.402967460815,5,3,Suburban,1961,No,101568.84066694349
1512.8290367266402,5,1,Rural,2014,No,224855.51766952957
1509.6987481834387,5,1,Rural,1987,No,118112.6157321543
466.8948244258727,3,3,Rural,2009,No,148837.0730913117
1707.9376596364543,1,2,Suburban,1995,No,204952.08240118658
1286.9064604580967,1,2,Urban,1956,No,279369.7452906
1437.4323399156297,4,1,Suburban,1987,Yes,204843.8916845185
1472.802876362854,2,3,Rural,1964,No,210576.76361685866
1394.6769383912838,2,3,Urban,1959,No,142231.99550982742
613.5720158461197,1,2,Rural,1973,Yes,167110.97404343143
941.7768702580015,4,3,Urban,2012,No,164474.99175555134
1931.7856487530573,5,2,Urban,1961,No,287265.333983568
2734.55273514237,1,2,Rural,2018,No,316859.5349087015
665.1756021377124,4,1,Suburban,1972,Yes,245328.02537457927
1122.0611583662476,5,3,Suburban,1963,Yes,204596.07442923912
1480.1094871797343,4,3,Rural,1957,Yes,247097.94893989782
1386.6487142432832,1,1,Rural,1952,Yes,334709.27803699364
1591.9231617319883,5,3,Suburban,1971,Yes,200070.6688661145
603.66865394942,2,1,Suburban,1986,No,249925.04198741404
589.4059436648668,5,2,Urban,1987,No,136529.0270505144
350.09194442499097,4,2,Urban,2002,Yes,223959.04454335733
1812.6926691688873,1,3,Suburban,1954,Yes,167705.6283709575
641.4303939604218,2,3,Urban,1980,No,399106.66039102577
1738.028734370422,2,3,Rural,1957,No,282466.27372466604
2885.2935176247715,3,3,Rural,1992,Yes,120652.83049346252
1499.018378365775,4,3,Urban,1954,Yes,291841.6866432118
1983.0229432084334,3,1,Rural,1972,Yes,317513.440679313
1443.6781673027315,3,3,Urban,1962,Yes,185306.62055116362
1570.5021053236146,4,2,Suburban,2007,No,107792.64030769328
1276.5664302036075,4,3,Urban,2017,No,172427.13390226703
2409.439928752773,5,1,Rural,1970,No,202760.32440243952
2043.7532680171284,4,3,Suburban,1955,No,305992.88863068994
929.0087736729994,5,3,Urban,2013,Yes,278045.3071674656
2024.329373500248,1,3,Urban,2007,No,309791.5580433444
1667.5485308627747,2,1,Urban,1981,No,213174.0512628261
2232.8487671814983,5,3,Suburban,1955,No,11325.029214716662
1216.7222104189282,3,3,Suburban,1967,No,121328.74559289934
1992.3627150580587,1,1,Rural,1960,No,326388.4572806556
2260.630429520793,4,1,Urban,1955,No,39059.06092380619
1691.6973580305585,2,2,Urban,1958,Yes,102848.32592313104
1980.8006640204767,5,2,Suburban,1955,Yes,252891.14014585095
1356.9816206964654,4,1,Suburban,1992,No,118485.14973778297
1689.2977115229612,3,2,Urban,1999,No,80387.70401221313
1643.8338195766248,2,2,Urban,1977,No,146105.5185731793
1384.6038320055045,4,2,Urban,1989,Yes,160337.51529894106
1258.279804109983,4,3,Urban,1995,Yes,176566.5204714285
822.1651036173564,4,1,Rural,1997,Yes,139713.54627102352
1133.8743905258464,4,1,Urban,1982,Yes,349357.5763561266
1811.2053456488263,4,2,Rural,1974,Yes,106275.64663184785
1810.089450812416,3,1,Suburban,2002,Yes,223530.94881858636
1543.4496879517815,2,3,Rural,1999,Yes,434351.0506527311
1168.176746793523,4,3,Rural,1958,Yes,130232.99318535173
2220.773439108602,5,1,Rural,2022,No,287608.16823073116
1262.2899675521319,3,1,Urban,1987,No,55377.03973348855
1713.0558254081436,3,1,Suburban,1987,Yes,362772.4593430563
1109.8211216733887,1,1,Urban,2004,No,240009.76381438668
1221.4550345171324,2,1,Urban,1960,No,200639.4990698441
1604.511587480075,4,3,Rural,1987,No,125304.58783266171
1230.3479309361883,1,1,Suburban,1952,No,195752.28223688598
1445.0988458109398,5,1,Suburban,1994,No,70780.66618007366
2126.1477552632005,1,3,Urban,2000,Yes,186702.41805703836
1135.8115053229615,3,3,Urban,1968,No,102139.02262598443
1481.1359749668486,4,3,Urban,1995,Yes,254299.0231152846
1703.3265970939678,1,2,Rural,1992,No,189427.78385132883
1472.9222152238324,4,2,Suburban,2018,No,276913.38569020876
1050.2853276738063,4,1,Rural,1959,Yes,143488.8454125142
1463.5635584176878,5,2,Rural,1954,No,173084.9702265918
1757.2601691621935,4,2,Suburban,2019,No,282443.1245579882
2382.720017029799,3,1,Suburban,2007,No,246526.7099316438
1233.2611569928135,1,2,Rural,1967,No,108342.76322941117
1530.8251323807172,2,3,Urban,1990,No,303138.1914066012
1056.4908968329937,2,2,Urban,2002,Yes,365804.4066182296
1697.3120039374135,2,1,Urban,1978,Yes,246902.57935894647
1742.9788964719053,4,2,Suburban,2019,No,201609.61346266972
1961.595765063073,3,2,Rural,2014,No,95438.80967151959
1928.5641087443755,3,2,Urban,1966,Yes,284702.78703913797
